Location Code,Real Property Asset Name,Installation Name,Owned or Leased,GSA Region,Street Address,City,State,Zip Code,Latitude,Longitude,Building Rentable Square Feet,Available Square Feet,Construction Date,Congressional District,Congressional District Representative Name,Building Status,Real Property Asset Type
MD1734,NIH;BLDG 30 N I D R,NIH COMPLEX,OWNED,11,9000 ROCKVILLE PK,BETHESDA,MD,20892,39.0021698,-77.097313,0,,6526,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1801,NIH;BLDG 24,NIH COMPLEX,OWNED,11,9000 ROCKVILLE PK,BETHESDA,MD,20892,39.0021698,-77.097313,0,,6526,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1802,NIH;ALL TEMPO BLDGS,NIH COMPLEX,OWNED,11,9000 ROCKVILLE PK,BETHESDA,MD,20892,39.0021698,-77.097313,0,,6526,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1805,15916 NEW HAMPSHIRE AVE,N/A,LEASED,11,NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904,39.071864,-77.003004,64,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1807,8831 SPRINGFIELD RD,N/A,LEASED,11,8831 SPRINGFIELD RD,LAUREL,MD,20708,39.0129529,-76.817927,64,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1808,NCPC/ IPDC LAB,N/A,LEASED,11,9800 MEDICAL CENTER DR,ROCKVILLE,MD,20850,39.09579,-77.197481,134405,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1810,6555 ROCK SPRING DRIVE,N/A,LEASED,11,6555 ROCK SPRING DR,BETHESDA,MD,20817,39.026879,-77.135294,123750,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1818,SENATE WAREHOUSE,N/A,OWNED,11,1575 CABIN BRANCH DRIVE,LANDOVER,MD,20721,38.90989,-76.90329,0,,6526,2404,GLENN IVEY,ACTIVE,BUILDING
MD1819,12101 -12119 INDIAN CREEK CT,N/A,LEASED,11,12101 INDIAN CREEK CT,BELTSVILLE,MD,20705,39.05662,-76.896551,24083,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1821,RETAIL IV,N/A,LEASED,11,6511 AMERICA BLVD,HYATTSVILLE,MD,20782,38.96886,-76.951881,54497,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1822,4600 SILVER HILL - SOUTH,SUITLAND COMPLEX,OWNED,11,4600 SILVER HILL ROAD,SUITLAND,MD,20746,38.84505,-76.92863,680410.9,69434.014,9431,2404,GLENN IVEY,ACTIVE,BUILDING
MD1825,30 WEST GUDE DRIVE,N/A,LEASED,11,30 W GUDE DR,ROCKVILLE,MD,20850,39.10574,-77.159591,10646,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1832,FRC WHITE OAK ADMIRAL HOUSE #A,WHITE OAK FED RS CENTER,OWNED,11,10903 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20993,39.036501,-76.982792,0,,9934,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1833,FRC WHITE OAK ADMIRAL HOUSE #B,WHITE OAK FED RS CENTER,OWNED,11,10903 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20993,39.036501,-76.982792,0,,9934,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1835,GOLDEN TRIANGLE 1,N/A,LEASED,11,7833 WALKER DR,GREENBELT,MD,20770,38.99868,-76.893351,9897,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1838,SUITLAND TRAILER,SUITLAND COMPLEX,OWNED,11,4401 SUITLAND RD,SUITLAND,MD,20746,38.8520953,-76.932488,0,,6584,2404,GLENN IVEY,ACTIVE,BUILDING
MD1840,BERRY HILL TOWER,N/A,LEASED,11,2313 KNOTWEED CT,BRANDYWINE,MD,20603,38.63887,-76.9995,28,,,2405,STENY H. HOYER,ACTIVE,BUILDING
MD1848,5 RESEARCH PLACE,N/A,LEASED,11,5 RESEARCH PL,ROCKVILLE,MD,20850,39.10468,-77.185901,63852,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1851,FRC BUILDING 21 OFFICE,WHITE OAK FED RS CENTER,OWNED,11,10903 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20993,39.036501,-76.982792,106311.92,,391,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1853,3300 75TH AVENUE,N/A,LEASED,11,3300 75TH AVE,HYATTSVILLE,MD,20785,38.9326,-76.884551,266000,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1855,THREE WHITE FLINT NORTH,N/A,LEASED,11,11601 LANDSDOWN ST,ROCKVILLE,MD,20852,39.04794,-77.111821,358440,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1856,6500 SHERIFF ROAD,N/A,LEASED,11,6500 SHERIFF RD,LANDOVER,MD,20785,38.909109,-76.894478,43846,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1857,10001 NEW HAMPSHIRE AVE,N/A,LEASED,11,10001 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20903,39.01977,-76.975741,51728,51688,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1858,NATL. CANCER INSTITUTE HDQTRS.,N/A,LEASED,11,9609 MEDICAL CENTER DR,ROCKVILLE,MD,20850,39.104762,-77.196566,574614,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1859,THE HAMPTONS BUILDING A,N/A,LEASED,11,9150 HAMPTON OVERLOOK,CAPITOL HEIGHTS,MD,20743,38.88664,-76.848731,34635,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1860,TWO DEMOCRACY PLAZA,N/A,LEASED,11,6707 DEMOCRACY BLVD,BETHESDA,MD,20817,39.023091,-77.137353,226091,11552.2,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1861,7501 WISCONSIN AVENUE,N/A,LEASED,11,7501 WISCONSIN AVE,BETHESDA,MD,20814,38.98533,-77.093301,47000,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1862,CAPITAL OFFICE PARK 1,N/A,LEASED,11,6301 IVY LN,GREENBELT,MD,20770,39.00869,-76.898771,5950,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1864,INGEWOOD INDUSTRIAL CENTER #6,N/A,LEASED,11,1220 CARAWAY CT,LARGO,MD,20774,38.905807,-76.845508,38572,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1866,4930-4990 BOILING BROOK PKWY,N/A,LEASED,11,4930 BOILING BROOK PKY,ROCKVILLE,MD,20852,39.0466361,-77.098135,48235,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1868,FRC BLDG 75 OFFICE,WHITE OAK FED RS CENTER,OWNED,11,10903 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20993,39.036501,-76.982792,353901.55,,1730,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1869,PARKLAWN NORTH,N/A,LEASED,11,5601 FISHERS LN,ROCKVILLE,MD,20852,39.06378,-77.112051,490998,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1870,FRC BLDG 45 TRUCK SCREENING,WHITE OAK FED RS CENTER,OWNED,11,10903 NEW HAMPSHIRE AVE BLDG 45,SILVER SPRING,MD,20903,39.0336803,-76.986098,829,,725,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1873,ONE DEMOCRACY PLAZA,N/A,LEASED,11,6701 DEMOCRACY BLVD,BETHESDA,MD,20817,39.02265,-77.136381,126626,73856.2,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1876,CAPTIAL GATEWAY BUILDING II,N/A,LEASED,11,6710 ROCKLEDGE DR,BETHESDA,MD,20817,39.02944,-77.135701,121796,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1877,FRC BLDG 102 CENTRAL UTILITY PLANT 2,WHITE OAK FED RS CENTER,OWNED,11,10903 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20903,39.0336803,-76.986098,46500,,1669,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1878,FRC SECURITY BUILDING,WHITE OAK FED RS CENTER,OWNED,11,10903 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20903,39.0337121,-76.986129,300,,2456,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1879,ONE ROCKLEDGE CENTRE,N/A,LEASED,11,6705 ROCKLEDGE DR,BETHESDA,MD,20817,39.03102,-77.135531,247557,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1880,7500 LINDBERGH DRIVE,N/A,LEASED,11,7500 LINDBERGH DR,GAITHERSBURG,MD,20879,39.16451,-77.154151,24678,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1881,5900 CAPITAL GATEWAY DRIVE,N/A,LEASED,11,CAPITAL GATEWAY DR,SUITLAND,MD,20746,38.830423,-76.911317,574767,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1883,1029 EAST GUDE DR,N/A,LEASED,11,1029 E GUDE DR,ROCKVILLE,MD,20850,39.0990244,-77.138641,9000,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1884,800 E. GUDE DRIVE,N/A,LEASED,11,800 E GUDE DR,ROCKVILLE,MD,20850,39.101499,-77.140661,39910,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1885,6101 EXECUTIVE BLVD.,N/A,LEASED,11,6101 EXECUTIVE BLVD,ROCKVILLE,MD,20852,39.04936,-77.123041,19943,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1886,MILESTONE BUSINESS PARK,N/A,LEASED,11,12410 MILESTONE CENTER DR,GERMANTOWN,MD,20876,39.200733,-77.262971,10,,,2406,APRIL MCCLAIN DELANEY,ACTIVE,BUILDING
MD1889,8700 RITCHIE DRIVE,N/A,LEASED,11,8700 RITCHIE DRIVE,CAPITOL HEIGHTS,MD,20743,38.875518,-76.855446,31781,,,2404,GLENN IVEY,ACTIVE,BUILDING
MD1892,WOODYARD INDUSTRIAL PARK,N/A,LEASED,11,8201 WOODYARD ROAD,CLINTON,MD,20735,38.7776215,-76.8629274,134290,,,2405,STENY H. HOYER,ACTIVE,BUILDING
MD1893,401 PRINCE GEORGES BLVD,N/A,LEASED,11,401 PRINCE GEORGES BOULEVARD,UPPER MARLBORO,MD,20774,38.8827688,-76.7254991,9883,,,2405,STENY H. HOYER,ACTIVE,BUILDING
MD1896,9615 MEDICAL CENTER DR,N/A,LEASED,11,9615 MEDICAL CENTER DR,ROCKVILLE,MD,20850,39.1044259,-77.196556,65529,,,2408,JAMIE RASKIN,ACTIVE,BUILDING
MD1901,CALVERTON TOWER,N/A,LEASED,11,11785 BELTSVILLE DR,BELTSVILLE,MD,20705,39.05145,-76.934851,144843,145246.16,,2404,GLENN IVEY,ACTIVE,BUILDING
MD3000,69 THOMAS JOHNSON DRIVE,N/A,LEASED,3,69 THOMAS JOHNSON DR,FREDERICK,MD,21702,39.450501,-77.404887,25825,,,2406,APRIL MCCLAIN DELANEY,ACTIVE,BUILDING
MD3004,TBD LINTHICUM HEIGHTS II,N/A,LEASED,3,901 ELKRIDGE LANDING RD,LINTHICUM HEIGHTS,MD,21090,39.200247,-76.68396,1350,,,2403,SARAH ELFRETH,ACTIVE,BUILDING
MD3005,2629 RIVA ROAD,N/A,LEASED,3,2629 RIVA RD,ANNAPOLIS,MD,21401,38.9743381,-76.5574965,12280,,,2403,SARAH ELFRETH,ACTIVE,BUILDING
ME0012,"LPOE, ST. PAMPHILE","LPOE, ST. PAMPHILE",OWNED,1,BLANCHETTE ROAD,"TOWNSHIP 15, RANGE 15 WELS",ME,04774,47.1037818,-69.049418,1998.42,,4335,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0013,"LPOE GARAGE, ST. PAMPHILE","LPOE, ST. PAMPHILE",OWNED,1,BLANCHETTE ROAD,"TOWNSHIP 15, RANGE 15 WELS",ME,04774,47.168148,-68.899028,383.07,,345,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0034,EDWARD T. GIGNOUX COURTHOUSE,N/A,OWNED,1,156 FEDERAL ST,PORTLAND,ME,04101,43.65895,-70.254681,75031.47,,4019,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME0035,US CUSTOM HOUSE - PORTLAND,N/A,OWNED,1,312 FORE ST,PORTLAND,ME,04101,43.65723,-70.251041,12184.86,2537.9288,590,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME0052,"LPOE-NEW, MADAWASKA","LPOE, MADAWASKA",OWNED,1,108 FOUR CORNERS CROSSING,MADAWASKA,ME,04756,47.3588191,-68.32863,40489.54,,5393,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0053,"LPOE COMM. INSPECTION, MADAWASKA","LPOE, MADAWASKA",OWNED,1,108 FOUR CORNERS CROSSING,MADAWASKA,ME,04756,47.3588191,-68.32863,7872.76,,5393,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0061,M.C. SMITH FB POCH,N/A,OWNED,1,202 HARLOW ST,BANGOR,ME,04401,44.80449,-68.773951,129294.88,1642.5936,4473,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0068,EDMUND S MUSKIE FB,N/A,OWNED,1,40 WESTERN AVE,AUGUSTA,ME,04330,44.3109377,-69.7836259,94697.48,21135.0312,4108,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0074,"USBP HOULTON SECTOR HQ, HODGDON",USBP HOULTON SECTOR,OWNED,1,96 CALAIS RD,HODGDON,ME,04730,46.0887809,-67.8410736,14630.39,,3743,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0075,"LPOE, LUBEC - LEASE USPS",N/A,LEASED,1,9 WASHINGTON ST,LUBEC,ME,04652,44.85852,-66.984511,1369,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0078,SSA - PRESQUE ISLE,N/A,OWNED,1,365 MAIN ST,PRESQUE ISLE,ME,04769,46.6792,-68.016191,6390.32,,5569,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0088,"LPOE, FORT KENT",N/A,OWNED,1,U.S. ROUTE 1,FORT KENT,ME,04743,47.247944,-68.602715,11957.73,,9587,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0091,"LPOE, MILLTOWN",N/A,OWNED,1,534 NORTH ST,CALAIS,ME,04619,45.1690235,-67.295207,1557.04,,1604,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0192,"USBP HOULTON ADMIN. MODULAR BLDG, HODGDON",USBP HOULTON SECTOR,OWNED,1,96 CALAIS RD,HODGDON,ME,04730,46.0887809,-67.8410736,5318.6,,4733,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0501,"LPOE, FERRY POINT","LPOE, FERRY POINT",OWNED,1,3 CUSTOMS ST,CALAIS,ME,04619,45.190362,-67.284366,11620.64,,3150,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0503,"LPOE COMM. INSPECTION, FERRY POINT","LPOE, FERRY POINT",OWNED,1,3 CUSTOMS ST,CALAIS,ME,04619,45.190362,-67.284366,1588.16,,3150,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0551,"LPOE, COBURN GORE","LPOE, COBURN GORE",OWNED,1,6092 ARNOLD TRAIL - RT 27,COBURN GORE,ME,04936,45.1816,-70.493373,5037.96,,1689,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0552,"LPOE RESIDENCE 1, COBURN GORE","LPOE, COBURN GORE",OWNED,1,6091 ARNOLD TRAIL - RT 27,COBURN GORE,ME,04936,45.1816,-70.493373,953.51,,1689,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0553,"LPOE RESIDENCE 2, COBURN GORE","LPOE, COBURN GORE",OWNED,1,6095 ARNOLD TRAIL - RT 27,COBURN GORE,ME,04936,45.1816,-70.493373,2174.18,,1689,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0554,"LPOE RESIDENCE 3, COBURN GORE","LPOE, COBURN GORE",OWNED,1,6099 ARNOLD TRAIL - RT 27,COBURN GORE,ME,04936,45.1816,-70.493373,2187.88,,4473,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0555,"LPOE RESIDENCE 4, COBURN GORE","LPOE, COBURN GORE",OWNED,1,6101 ARNOLD TRAIL - RT 27,COBURN GORE,ME,04936,45.1816,-70.493373,2187.88,,4473,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0601,"LPOE, FORT FAIRFIELD","LPOE, FORT FAIRFIELD",OWNED,1,1 BOUNDRY LINE RD,FORT FAIRFIELD,ME,04742,46.765365,-67.789737,5024.57,,2420,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0661,"LPOE, HOULTON","LPOE, HOULTON",OWNED,1,27 CUSTOMS LOOP,HOULTON,ME,04730,46.1597,-67.896245,25448.84,,1048,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0662,"LPOE COMM. INSPECTION, HOULTON","LPOE, HOULTON",OWNED,1,27 CUSTOMS LOOP,HOULTON,ME,04730,46.1597,-67.896245,4448.64,,1048,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0663,"LPOE USDA INSPECTION, HOULTON","LPOE, HOULTON",OWNED,1,27 CUSTOMS LOOP,HOULTON,ME,04730,46.1597,-67.896245,5042.22,,1048,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0664,"LPOE NII BUILDING, HOULTON","LPOE, HOULTON",OWNED,1,27 CUSTOMS LOOP,HOULTON,ME,04730,46.1346819,-67.782971,0,,6526,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0701,"LPOE, LIMESTONE","LPOE, LIMESTONE",OWNED,1,410 GRAND FALLS RD,LIMESTONE,ME,04750,46.923811,-67.792586,2712.43,,2420,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0751,"LPOE, ORIENT","LPOE, ORIENT",OWNED,1,US ROUTE 1,ORIENT,ME,04471,45.8928364,-67.846827,3128.33,,3516,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0752,"LPOE GARAGE, ORIENT","LPOE, ORIENT",OWNED,1,US ROUTE 1,ORIENT,ME,04471,45.8928364,-67.846827,388.94,,3516,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0823,"LPOE, JACKMAN","LPOE, JACKMAN",OWNED,1,2614 MAIN ST - RT 201,JACKMAN,ME,04945,45.6394569,-70.26181,31746.84,,9939,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0824,"LPOE COMM. INSPECTION, JACKMAN","LPOE, JACKMAN",OWNED,1,2614 MAIN ST - RT 201,JACKMAN,ME,04945,45.6394569,-70.26181,17104.91,,371,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0825,"LPOE GARAGE, JACKMAN","LPOE, JACKMAN",OWNED,1,2614 MAIN ST - RT 201,JACKMAN,ME,04945,45.7747744,-70.334976,335.81,,26,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0831,"LPOE, VANCEBORO","LPOE, VANCEBORO",OWNED,1,133 WATER ST,VANCEBORO,ME,04491,45.5680003,-67.429838,6047.92,,3377,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0832,"LPOE GARAGE, VANCEBORO","LPOE, VANCEBORO",OWNED,1,133 WATER ST,VANCEBORO,ME,04491,45.5680003,-67.429838,666.55,,3377,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0843,"LPOE, VAN BUREN","LPOE, VAN BUREN",OWNED,1,173 ACADIAN WAY BLDG A,VAN BUREN,ME,04785,47.15762,-67.9332,20765.25,,1394,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0844,"LPOE SECONDARY INSPECTION, VAN BUREN","LPOE, VAN BUREN",OWNED,1,165 ACADIAN WAY BLDG B,VAN BUREN,ME,04785,47.158888,-67.933397,13045.33,,1394,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0845,"LPOE COMM. INSPECTION, VAN BUREN","LPOE, VAN BUREN",OWNED,1,206 ACADIAN WAY BLDG C,VAN BUREN,ME,04785,47.15756,-67.933711,9459.78,,1394,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0851,"LPOE, CALAIS INT'L AVE.","LPOE, CALAIS INT'L A",OWNED,1,180 INTERNATIONAL AVE,CALAIS,ME,04619,45.16091,-67.301041,78896.97,,26,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME0852,"LPOE NII, CALAIS INT'L AVE","LPOE, CALAIS INT'L A",OWNED,1,180 INTERNATIONAL AVE,CALAIS,ME,04619,45.16091,-67.301041,6548.74,,26,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME3377,TWO MONUMENT SQUARE - PORTLAND,N/A,LEASED,1,2 MONUMENT ST,PORTLAND,ME,04101,43.66649,-70.245751,7388,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4129,"LPOE, ST. AURELIE - LEASE",N/A,LEASED,1,BAKER LAKE RD,JACKMAN,ME,04945,45.6733273,-70.266918,1500,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4130,BAYSIDE SQUARE,N/A,LEASED,1,68 MARGINAL WAY,PORTLAND,ME,04101,43.6617596,-70.265588,4323,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4132,USGS BUILDING/G-TECH FACILITY,N/A,LEASED,1,196 WHITTEN RD,AUGUSTA,ME,04330,44.30443,-69.808651,10800,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4166,510 CONGRESS STREET,N/A,LEASED,1,510 CONGRESS ST,PORTLAND,ME,04101,43.65593,-70.260291,20412,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4167,TOWER A,N/A,LEASED,1,100 MIDDLE STREET PLAZA,PORTLAND,ME,04101,43.6617909,-70.258627,29302,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4191,ONE PORTLAND SQUARE,N/A,LEASED,1,1 PORTLAND SQ,PORTLAND,ME,04101,43.6565,-70.256191,15660,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4197,J.B. BROWN BLOCK - 539 CONGRESS ST,N/A,LEASED,1,539 CONGRESS ST,PORTLAND,ME,04101,43.65599,-70.261881,21019,2728,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4199,110 MAIN STREET - SACO,N/A,LEASED,1,110 MAIN ST,SACO,ME,04072,43.49535,-70.448311,6916,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4202,CAPITAL WEST BUSINESS CENTER,N/A,LEASED,1,79 LEIGHTON RD,AUGUSTA,ME,04330,44.32785,-69.817661,6800,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4212,OFFICE TOWER B,N/A,LEASED,1,100 MIDDLE ST,PORTLAND,ME,04101,43.6589,-70.251421,7028,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4225,2 FRANKLIN ST,N/A,LEASED,1,2 FRANKLIN ST,BELFAST,ME,04915,44.42543,-69.007611,3000,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4227,11 HIGH ST (FORMERLY 12 KELLERAN ST),N/A,LEASED,1,11 HIGH ST,HOULTON,ME,04730,46.123704,-67.834391,12580.68,7405.6704,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4229,U.S. COAST GUARD STATION,N/A,LEASED,1,1 ADMIRAL HAMLET PL,EASTPORT,ME,04631,44.906643,-66.984893,9980,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4231,MARINER TOWER,N/A,LEASED,1,12 VICTORIA LN,FALMOUTH,ME,04105,43.75724,-70.320161,20,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4232,"LPOE, ST. JUSTE - LEASE",N/A,LEASED,1,"BOISE CASCADE ROAD, TS10/R17",JACKMAN,ME,04945,45.62668,-70.258165,989,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4233,"LPOE, ST. ZACHARIE - LEASE",N/A,LEASED,1,"96 MILE GOLDEN ROAD, TS5/R20 WELS",JACKMAN,ME,04945,45.571277,-70.143192,989,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4235,PORTLAND INTERNATIONAL JETPORT,N/A,LEASED,1,1001 WESTBROOK ST,PORTLAND,ME,04102,43.6505807,-70.309629,8695,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4238,KEY PLAZA,N/A,LEASED,1,23 WATER ST,BANGOR,ME,04401,44.79955,-68.771431,1892,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4245,STRONG BUILDING,N/A,LEASED,1,513 BAR HARBOR RD,BAR HARBOR,ME,04605,44.4804978,-68.366383,870,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4246,SIX HUNDRED TURNER STREET,N/A,LEASED,1,600 TURNER ST,AUBURN,ME,04210,44.1169,-70.232111,9528,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4249,"USBP STATION, RANGELEY - LEASE",N/A,LEASED,1,224 STRATTON RD,RANGELEY,ME,04970,44.97616,-70.627131,23969,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4250,14 COLBY CIRCLE,N/A,LEASED,1,14 COLBY CIR,WATERVILLE,ME,04901,44.5576844,-69.62691,7028,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4251,POST OFFICE SQUARE,N/A,LEASED,1,400 CONGRESS ST,PORTLAND,ME,04101,43.65876,-70.256821,22069,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4253,"USBP STATION, FORT FAIRFIELD - LEASE",N/A,LEASED,1,200 LIMESTONE RD,FORT FAIRFIELD,ME,04742,46.7836,-67.818661,25603,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4254,169 ASH POINT DRIVE OWLS HEAD,N/A,LEASED,1,169 ASH POINT DR,OWLS HEAD,ME,04854,44.06665,-69.093641,1134,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4258,USDA BANGOR,N/A,LEASED,1,967 ILLINOIS AVE,BANGOR,ME,04401,44.8195,-68.817281,22417,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4260,CBP - SOUTH PORTLAND,N/A,LEASED,1,155 GANNETT DR,SOUTH PORTLAND,ME,04106,43.63781,-70.357631,23420,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4262,BROWN DEVELOPMENT SHOP,N/A,LEASED,1,68 BANGOR ST,HOULTON,ME,04730,46.12242,-67.846451,13507,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4267,ME4267,N/A,LEASED,1,615 ODLIN RD 615 ODLIN ROAD,BANGOR,ME,04401,44.78376,-68.820531,5081,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4270,324 HARLOW STREET - BANGOR,N/A,LEASED,1,324 HARLOW ST,BANGOR,ME,04401,44.80608,-68.776261,4235,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4272,ME4272ZZ,N/A,LEASED,1,458 YORK ST,CARIBOU,ME,04736,46.8445635,-68.048093,3842,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4273,"LPOE, EASTPORT - LEASE PORT AUTHORITY",N/A,LEASED,1,141 WATER ST,EASTPORT,ME,04631,44.90721,-66.984871,600,,,2302,JARED F. GOLDEN,ACTIVE,BUILDING
ME4274,169 CAMDEN STREET,N/A,LEASED,1,169 CAMDEN ST,ROCKLAND,ME,04841,44.12119,-69.100651,4492,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
ME4275,JOHN ROBERTS ROAD,N/A,LEASED,1,75 JOHN ROBERTS RD BUILDING C SUITE C 75,SOUTH PORTLAND,ME,04106,43.629615,-70.330964,7644,,,2301,CHELLIE PINGREE,ACTIVE,BUILDING
